coach_id;coach_url;short_name;long_name;dob;nationality_name
16488543;/coach/16488543/erwin-sanchez-freking/;E. Sánchez Freking;Erwin Sánchez Freking;19.10.1969;Bolivia
16827150;/coach/16827150/ivan-javorcic/;I. Javorcic;Ivan Javorcic;24.01.1979;Croatia
16845924;/coach/16845924/jens-berthel-askou/;J. Askou;Jens Berthel Askou;19.08.1982;Denmark
17159485;/coach/17159485/steve-corica/;S. Corica;Steve Corica;24.03.1973;Australia
17177187;/coach/17177187/henrik-jensen/;H. Jensen;Henrik Jensen;25.10.1959;Denmark
17281534;/coach/17281534/kim-hellberg/;K. Hellberg;Kim Hellberg;;Sweden
17867632;/coach/17867632/paul-hurst/;P. Hurst;Paul Hurst;25.09.1974;England
17876082;/coach/17876082/henrik-pedersen/;H. Pedersen;Henrik Pedersen;02.01.1978;Denmark
18218840;/coach/18218840/kenta-kawai/;K. Kawai;Kenta Kawai;07.06.1981;Japan
18228014;/coach/18228014/bulent-korkmaz/;B. Korkmaz;Bülent Korkmaz;24.11.1968;Turkey
18559399;/coach/18559399/damian-dario-munoz-galaz/;D. Munoz Galaz;Damian Dario Munoz Galaz;13.01.1984;Chile
18567633;/coach/18567633/kjetil-andre-rekdal/;K. Rekdal;Kjetil André Rekdal;06.11.1968;Norway
18922365;/coach/18922365/tim-flowers/;T. Flowers;Tim Flowers;03.02.1967;England
18932187;/coach/18932187/marti-cifuentes-corvillo/;M. Cifuentes Corvillo;Martí Cifuentes Corvillo;;Spain
18939668;/coach/18939668/hernan-pena/;H. Pe?a;Hernán Pe?a;18.10.1969;Chile
19256146;/coach/19256146/david-martindale/;D. Martindale;David Martindale;13.07.1974;Scotland
19264859;/coach/19264859/martin-alejandro-cardetti/;M. Cardetti;Martín Alejandro Cardetti;22.10.1975;Argentina
19282253;/coach/19282253/frank-wormuth/;F. Wormuth;Frank Wormuth;13.09.1960;Germany
19289999;/coach/19289999/michele-santoni/;M. Santoni;Michele Santoni;01.01.1980;Netherlands
19616058;/coach/19616058/patrick-rahmen/;P. Rahmen;Patrick Rahmen;03.04.1969;Switzerland
19960383;/coach/19960383/ralf-rangnick/;R. Rangnick;Ralf Rangnick;29.06.1958;Germany
19960388;/coach/19960388/andoni-iraola-sagarna/;A. Iraola;Andoni Iraola Sagarna;22.06.1982;Spain
19979675;/coach/19979675/holger-seitz/;H. Seitz;Holger Seitz;09.10.1974;Germany
19980296;/coach/19980296/alain-geiger/;A. Geiger;Alain Geiger;05.11.1960;Switzerland
19980368;/coach/19980368/mikael-bengtsson/;M. Bengtsson;Mikael Bengtsson;;Sweden
19996749;/coach/19996749/michal-bilek/;M. Bílek;Michal Bílek;13.04.1965;Czech Republic
20315948;/coach/20315948/kamil-socha/;K. Socha;Kamil Socha;01.02.1971;Poland
20326070;/coach/20326070/robin-fraser/;R. Fraser;Robin Fraser;17.12.1966;United States
20691920;/coach/20691920/daniel-berlinski/;D. Berlinski;Daniel Berlinski;12.02.1986;Germany
20693356;/coach/20693356/bartosch-gaul/;B. Gaul;Bartosch Gaul;30.11.1987;Germany
20693361;/coach/20693361/patrick-glockner/;P. Glöckner;Patrick Glöckner;18.11.1976;Germany
20693394;/coach/20693394/andre-meyer/;A. Meyer;André Meyer;05.06.1984;Germany
20693423;/coach/20693423/ole-werner/;O. Werner;Ole Werner;;Germany
20693917;/coach/20693917/fernando-manuel-de-jesus-santos/;F. de Jesus Santos;Fernando Manuel de Jesus Santos;17.03.1973;Portugal
20694532;/coach/20694532/paulo-sergio-bento-brito/;P. Bento Brito;Paulo Sérgio Bento Brito;19.02.1968;Portugal
20708358;/coach/20708358/baldomero-hermoso-herrera/;B. Hermoso Herrera;Baldomero Hermoso Herrera;15.03.1975;Spain
21054920;/coach/21054920/joao-batista-donizete-dressler-burse/;J. Batista Donizete Dressler Burse;Jo?o Batista Donizete Dressler Burse;10.06.1982;Brazil
21072678;/coach/21072678/hernan-perez-cuesta/;H. Pérez Cuesta;Hernán Pérez Cuesta;02.10.1981;Spain
21404414;/coach/21404414/mario-daniel-saralegui-iriarte/;M. Saralegui Iriarte;Mario Daniel Saralegui Iriarte;24.04.1959;Uruguay
21412795;/coach/21412795/bruno-miguel-silva-do-nascimento/;B. Nascimento;Bruno Miguel Silva do Nascimento;12.05.1976;Portugal
22126528;/coach/22126528/alejandro-martin-capuccio-diaz/;A. Capuccio Díaz;Alejandro Martín Capuccio Díaz;07.02.1976;Uruguay
22136573;/coach/22136573/russell-milton/;R. Milton;Russell Milton;12.01.1969;England
22158402;/coach/22158402/joseph-oosting/;J. Oosting;Joseph Oosting;29.01.1973;Netherlands
22158887;/coach/22158887/alberto-illanes/;A. Illanes;Alberto Illanes;;Bolivia
22504273;/coach/22504273/carles-cuadrat/;C. Cuadrat;Carles Cuadrat;28.10.1968;Spain
22536116;/coach/22536116/byung-geun-lee/;B. Lee;Byung-Geun Lee;28.04.1973;Korea Republic
22859431;/coach/22859431/german-crespo-sanchez/;G. Crespo Sánchez;Germán Crespo Sánchez;19.11.1975;Spain
22877956;/coach/22877956/gabriele-cioffi/;G. Cioffi;Gabriele Cioffi;30.09.1975;Italy
23269910;/coach/23269910/constantin-schumacher/;C. Schumacher;Constantin Schumacher;08.05.1976;Romania
23302395;/coach/23302395/thomas-veart/;T. Veart;Thomas Veart;;Australia
23386218;/coach/23386218/alvaro-adriano-teixeira-pacheco/;Á. Pacheco;Álvaro Adriano Teixeira Pacheco;25.06.1971;Portugal
23637730;/coach/23637730/luis-marin-camacho/;L. Marín Camacho;Luis Marín Camacho;05.02.1977;Bolivia
23738838;/coach/23738838/marcin-prasol/;M. Praso³;Marcin Praso³;12.10.1980;Poland
24065134;/coach/24065134/erik-hamren/;E. Hamrén;Erik Hamrén;27.06.1957;Sweden
24073443;/coach/24073443/gerhard-kleppinger/;G. Kleppinger;Gerhard Kleppinger;01.03.1958;Germany
24427744;/coach/24427744/thomas-frank/;T. Frank;Thomas Frank;09.10.1973;Denmark
24445026;/coach/24445026/pericles-raimundo-oliveira-chamusca/;P. Oliveira Chamusca;Péricles Raimundo Oliveira Chamusca;29.09.1965;Brazil
24818817;/coach/24818817/filipe-andre-paula-da-rocha/;F. Paula da Rocha;Filipe André Paula da Rocha;19.05.1972;Portugal
25187743;/coach/25187743/liam-manning/;L. Manning;Liam Manning;20.08.1985;England
25217592;/coach/25217592/fernando-maximiliano-diaz-seguel/;F. Díaz Seguel;Fernando Maximiliano Díaz Seguel;27.12.1961;Chile
25567014;/coach/25567014/cristiano-bergodi/;C. Bergodi;Cristiano Bergodi;14.10.1964;Italy
25583713;/coach/25583713/hakan-keles/;H. Keleº;Hakan Keleº;08.01.1972;Turkey
25931173;/coach/25931173/francisco-meneghini/;F. Meneghini;Francisco Meneghini;;Argentina
26328630;/coach/26328630/miron-muslic/;M. Musliæ;Miron Musliæ;14.09.1982;Austria
26669978;/coach/26669978/roberto-patzold/;R. Pätzold;Roberto Pätzold;17.07.1980;Germany
27048405;/coach/27048405/mark-bonner/;M. Bonner;Mark Bonner;;England
27057544;/coach/27057544/alexis-enrique-garcia-vega/;A. García Vega;Alexis Enrique García Vega;21.07.1960;Colombia
27440829;/coach/27440829/jacob-friis/;J. Friis;Jacob Friis;11.12.1976;Denmark
27462686;/coach/27462686/oscar-pedro-cano-moreno/;Ó. Cano Moreno;Óscar Pedro Cano Moreno;07.11.1972;Spain
27814431;/coach/27814431/rado-vidosic/;R. Vidošiæ;Rado Vidošiæ;24.09.1961;Australia
27831764;/coach/27831764/marco-balbul/;M. Balbul;Marco Balbul;13.07.1967;Israel
28184231;/coach/28184231/peter-wild/;P. Wild;Peter Wild;;England
29303607;/coach/29303607/renato-manuel-alves-paiva/;R. Alves Paiva;Renato Manuel Alves Paiva;22.03.1970;Portugal
29336919;/coach/29336919/jorge-remigio-pautasso/;J. Pautasso;Jorge Remigio Pautasso;03.02.1962;Argentina
29720314;/coach/29720314/jose-riveiro/;J. Riveiro;Jose Riveiro;15.09.1975;Spain
29720398;/coach/29720398/danny-searle/;D. Searle;Danny Searle;;England
30482247;/coach/30482247/ugur-balcioglu/;U. Balc?o?lu;U?ur Balc?o?lu;01.02.1972;Turkey
30850931;/coach/30850931/declan-devine/;D. Devine;Declan Devine;15.09.1973;Northern Ireland
31238816;/coach/31238816/luchi-gonzalez/;L. Gonzalez;Luchi Gonzalez;14.07.1980;United States
31264237;/coach/31264237/daniel-oldra/;D. Oldrá;Daniel Oldrá;;Argentina
31616447;/coach/31616447/manuel-alfredo-moquera-bastida/;M. Moquera Bastida;Manuel Alfredo Moquera Bastida;10.08.1968;Spain
32012784;/coach/32012784/onder-karaveli/;Ö. Karaveli;Önder Karaveli;16.03.1974;Turkey
32013107;/coach/32013107/troy-lesesne/;T. Lesesne;Troy Lesesne;;United States
32031640;/coach/32031640/ole-tobiasen/;O. Tobiasen;Ole Tobiasen;08.07.1975;Denmark
32396043;/coach/32396043/erling-moe/;E. Moe;Erling Moe;;Norway
32405384;/coach/32405384/alen-stajcic/;A. Stajcic;Alen Stajcic;02.11.1973;Australia
32405547;/coach/32405547/diego-martinez-ruiz/;D. Martínez Ruiz;Diego Martínez Ruiz;04.02.1984;Spain
32431130;/coach/32431130/nick-cushing/;N. Cushing;Nick Cushing;;England
32551353;/coach/32551353/youssef-anbar/;Y. Anbar;Youssef Anbar;;Saudi Arabia
33203634;/coach/33203634/matthias-kohler/;M. Kohler;Matthias Kohler;09.06.1991;Germany
33587121;/coach/33587121/sindre-tjelmeland/;S. Tjelmeland;Sindre Tjelmeland;13.09.1989;Norway
33968968;/coach/33968968/johnny-jansen/;J. Jansen;Johnny Jansen;02.03.1975;Netherlands
33980182;/coach/33980182/sergey-zhukov/;S. Zhukov;Sergey Zhukov;08.05.1967;Russia
34367117;/coach/34367117/eduardo-de-souza-barroca/;E. de Souza Barroca;Eduardo de Souza Barroca;22.04.1982;Brazil
34455285;/coach/34455285/michal-hornak/;M. Horòák;Michal Horòák;28.04.1970;Czech Republic
34455769;/coach/34455769/matt-gray/;M. Gray;Matt Gray;02.11.1981;England
34492065;/coach/34492065/ruben-dario-insua/;R. Insúa;Rubén Darío Insúa;17.04.1961;Argentina
34874032;/coach/34874032/jose-jeunechamps/;J. Jeunechamps;José Jeunechamps;02.05.1967;Belgium
35279764;/coach/35279764/dominik-thalhammer/;D. Thalhammer;Dominik Thalhammer;02.10.1970;Austria
35305804;/coach/35305804/flemming-pedersen/;F. Pedersen;Flemming Pedersen;02.09.1947;Denmark
36083600;/coach/36083600/miguel-angel-ramirez/;M. Ramírez;Miguel Ángel Ramírez;;Spain
36084458;/coach/36084458/alejandro-restrepo-mazo/;A. Restrepo Mazo;Alejandro Restrepo Mazo;30.01.1982;Colombia
36884109;/coach/36884109/svetozar-sapuric/;S. Šapuriæ;Svetozar Šapuriæ;28.04.1960;Serbia
37250724;/coach/37250724/steve-cooper/;S. Cooper;Steve Cooper;10.12.1979;Wales
37253370;/coach/37253370/franz-ponweiser/;F. Ponweiser;Franz Ponweiser;15.09.1975;Austria
37253380;/coach/37253380/mao-chen/;M. Chen;Mao Chen;;China PR
37257614;/coach/37257614/wim-jonk/;W. Jonk;Wim Jonk;12.10.1966;Netherlands
37257773;/coach/37257773/joao-pedro-borges-de-sousa/;J. Borges de Sousa;Jo?o Pedro Borges de Sousa;04.08.1971;Portugal
37260565;/coach/37260565/eduardo-docampo/;E. Docampo;Eduardo Docampo;26.05.1974;Spain
37262404;/coach/37262404/janusz-niedzwiedz/;J. NiedŸwiedŸ;Janusz NiedŸwiedŸ;23.01.1982;Poland
37262790;/coach/37262790/alberto-aguila-lalana/;A. Aguil? Lalana;Alberto Aguil? Lalana;;Spain
37266144;/coach/37266144/daniel-poyatos-algaba/;D. Algaba;Daniel Poyatos Algaba;;Spain
37287279;/coach/37287279/kresimir-rezic/;K. Režiæ;Krešimir Režiæ;13.10.1981;Croatia
37296110;/coach/37296110/nebojsa-vucicevic/;N. Vuèiæeviæ;Nebojša Vuèiæeviæ;29.06.1962;Serbia
37297706;/coach/37297706/oscar-garcia-rodriguez/;O. Garcia Rodriguez;Oscar Garcia Rodriguez;;Spain
37315628;/coach/37315628/lucas-palavro-zanella/;L. Palavro Zanella;Lucas Palavro Zanella;;Brazil
37324872;/coach/37324872/jose-arastey-eres/;J. Arastey Eres;José Arastey Eres;30.06.1966;Spain
37324873;/coach/37324873/henry-antonio-melendez-sanchez/;H. Meléndez Sanchez;Henry Antonio Meléndez Sanchez;02.07.1984;Venezuela
37326181;/coach/37326181/rodolfo-de-paoli/;R. De Paoli;Rodolfo De Paoli;26.10.1978;Argentina
37331562;/coach/37331562/xueyu-liu/;X. Liu;Xueyu Liu;03.08.1962;China PR
37331744;/coach/37331744/gerald-baticle/;G. Baticle;Gérald Baticle;10.09.1969;France
37336557;/coach/37336557/neil-wood/;N. Wood;Neil Wood;04.01.1983;England
37336957;/coach/37336957/frank-kramer/;F. Kramer;Frank Kramer;03.05.1972;Germany
37337215;/coach/37337215/rik-demil/;R. Demil;Rik Demil;;Belgium
37351217;/coach/37351217/luca-gotti/;L. Gotti;Luca Gotti;13.09.1967;Italy
37352367;/coach/37352367/hans-dieter-flick/;H. Flick;Hans-Dieter Flick;24.02.1965;Germany
37354677;/coach/37354677/luis-de-la-fuente-castillo/;L. De la Fuente Castillo;Luis De la Fuente Castillo;21.06.1961;Spain
37354684;/coach/37354684/paul-simpson/;P. Simpson;Paul Simpson;26.07.1966;England
37354876;/coach/37354876/albert-capellas-herms/;A. Herms;Albert Capellas Herms;01.10.1967;Spain
37356457;/coach/37356457/giancarlo-italiano/;G. Italiano;Giancarlo Italiano;;Australia
37376822;/coach/37376822/david-horseman/;D. Horseman;David Horseman;;England
37384310;/coach/37384310/juan-jose-maqueda/;J. Maqueda;Juan José Maqueda;23.01.1969;Spain
37386304;/coach/37386304/ben-garner/;B. Garner;Ben Garner;19.05.1980;England
37404937;/coach/37404937/conor-nestor/;C. Nestor;Conor Nestor;;Republic of Ireland
37410430;/coach/37410430/juan-pedro-benali/;J. Benali;Juan Pedro Benali;25.03.1969;Spain
37428016;/coach/37428016/necdet-emre-ozbayer/;N. Özbayer;Necdet Emre Özbayer;15.10.1976;Turkey
37429198;/coach/37429198/albert-puig-ortoneda/;Albert Puig;Albert Puig Ortoneda;15.04.1968;Spain
37430188;/coach/37430188/pal-arne-johansen/;P. Johansen;Pal Arne Johansen;16.02.1977;Norway
37430442;/coach/37430442/kenny-bundy/;K. Bundy;Kenny Bundy;09.03.1981;United States
37430718;/coach/37430718/jon-brady/;J. Brady;Jon Brady;14.01.1975;Australia
37438919;/coach/37438919/laurent-blanc/;L. Blanc;Laurent Blanc;19.11.1965;France
37438949;/coach/37438949/paul-ince/;P. Ince;Paul Ince;21.10.1967;England
37444175;/coach/37444175/hans-jurgen-boysen/;H. Boysen;Hans-Jürgen Boysen;30.05.1957;Germany
37453069;/coach/37453069/richard-beale/;R. Beale;Richard Beale;;England
37457571;/coach/37457571/jan-frode-nornes/;J. Nornes;Jan Frode Nornes;08.01.1973;Norway
37460590;/coach/37460590/clint-peay/;C. Peay;Clint Peay;;United States
37468473;/coach/37468473/ioan-ovidiu-sabau/;I. Sabãu;Ioan Ovidiu Sabãu;12.02.1968;Romania
37468495;/coach/37468495/hakki-tolunay-kafkas/;T. Kafkas;Hakk? Tolunay Kafkas;31.03.1968;Turkey
37476493;/coach/37476493/do-kyun-kim/;Kim Do-Kyun;Do-Kyun Kim;13.01.1977;Korea Republic
37486374;/coach/37486374/nick-green/;N. Green;Nick Green;;Australia
37490282;/coach/37490282/carlos-humberto-paredes-monges/;C. Paredes;Carlos Humberto Paredes Monges;16.07.1976;Paraguay
37522422;/coach/37522422/artur-jorge-torres-gomes-araujo-amorim/;Artur Jorge;Artur Jorge Torres Gomes Araújo Amorim;01.01.1972;Portugal
37522906;/coach/37522906/ricardo-cadena-martinez/;R. Cadena Martínez;Ricardo Cadena Martínez;23.10.1969;Mexico
37523018;/coach/37523018/goran-miscevic/;G. Miscevic;Goran Miscevic;;Serbia
37523072;/coach/37523072/louis-van-gaal/;L. van Gaal;Louis van Gaal;08.08.1951;Netherlands
37523318;/coach/37523318/ik-soo-ahn/;I. Ahn;Ik-Soo Ahn;06.05.1965;Korea Republic
37523462;/coach/37523462/gustavo-daniel-tognarelli/;G. Tognarelli;Gustavo Daniel Tognarelli;17.09.1960;Argentina
37523585;/coach/37523585/otto-addo/;O. Addo;Otto Addo;09.06.1975;Germany
37524040;/coach/37524040/freyr-alexandersson/;F. Alexandersson;Freyr Alexandersson;18.11.1982;Iceland
37524058;/coach/37524058/robert-stanton/;R. Stanton;Robert Stanton;15.04.1972;Australia
37524131;/coach/37524131/adem-caglayan/;A. Caglayan;Adem Caglayan;19.11.1981;Turkey
37524146;/coach/37524146/kieran-mckenna/;K. McKenna;Kieran McKenna;;England
37524250;/coach/37524250/thomas-worle/;T. Wörle;Thomas Wörle;11.02.1982;Germany
37524256;/coach/37524256/mario-fernando-magalhaes-da-silva/;M. Magalh?es;Mário Fernando Magalh?es da Silva;24.04.1977;Portugal
37524364;/coach/37524364/hakon-wibe-lund/;H. Wibe-Lund;H?kon Wibe-Lund;05.09.1980;Norway
37524380;/coach/37524380/mifflin-bermudez-tucto/;M. Bermúdez Tucto;Mifflin Bermúdez Tucto;04.02.1968;Peru
37524407;/coach/37524407/des-buckingham/;D. Buckingham;Des Buckingham;;England
37524603;/coach/37524603/stephane-gilli/;S. Gilli;Stéphane Gilli;30.04.1974;France
37524893;/coach/37524893/kees-van-wonderen/;K. van Wonderen;Kees van Wonderen;04.01.1969;Netherlands
37526382;/coach/37526382/anton-petrea/;A. Petrea;Anton Petrea;09.03.1975;Romania
37527066;/coach/37527066/andres-luciano-lillini/;A. Lillini;Andrés Luciano Lillini;13.08.1974;Argentina
37527821;/coach/37527821/weijian-yang/;W. Yang;Weijian Yang;02.01.1964;China PR
37528432;/coach/37528432/thomas-lagerlof/;T. Lagerlöf;Thomas Lagerlöf;15.11.1971;Sweden
37529254;/coach/37529254/dawid-szulczek/;D. Szulczek;Dawid Szulczek;26.01.1990;Poland
37529364;/coach/37529364/xiaorui-zhang/;X. Zhang;Xiaorui Zhang;05.08.1978;China PR
37529961;/coach/37529961/morten-eskesen/;M. Eskesen;Morten Eskesen;24.01.1968;Denmark
37530232;/coach/37530232/christian-heinle/;C. Heinle;Christian Heinle;30.03.1985;Austria
37533057;/coach/37533057/hui-xie/;H. Xie;Hui Xie;14.02.1975;China PR
37533538;/coach/37533538/andy-crosby/;A. Crosby;Andy Crosby;03.03.1973;England
37541656;/coach/37541656/antonio-jose-marreco-gouveia/;A. Marreco Gouveia;António José Marreco Gouveia;25.07.1987;Portugal
37542467;/coach/37542467/roberto-taurino/;R. Taurino;Roberto Taurino;;Italy
37542638;/coach/37542638/semih-keskin/;S. Keskin;Semih Keskin;25.12.1988;Germany
37543306;/coach/37543306/francisco-javier-pereira-mejia/;F. Pereira Mejía;Francisco Javier Pereira Mejía;13.05.1966;Spain
37545084;/coach/37545084/yousef-al-mannai/;Y. Al Mannai;Yousef Al Mannai;;Tunisia
37552521;/coach/37552521/juan-carlos-carcedo-mardones/;J. Carcedo Mardones;Juan Carlos Carcedo Mardones;19.08.1973;Spain
37552530;/coach/37552530/leam-richardson/;L. Richardson;Leam Richardson;19.11.1979;England
37553115;/coach/37553115/rui-vitor-da-silva-ferreira/;R. da Silva Ferreira;Rui Vítor da Silva Ferreira;29.03.1973;Portugal
37553735;/coach/37553735/nestor-gabriel-lorenzo/;N. Lorenzo;Néstor Gabriel Lorenzo;28.02.1966;Argentina
37553748;/coach/37553748/jose-villafuerte/;J. Villafuerte;José Villafuerte;07.11.1956;Ecuador
37553752;/coach/37553752/patrick-van-leeuwen/;P. van Leeuwen;Patrick van Leeuwen;08.08.1969;Netherlands
37553756;/coach/37553756/alessio-lisci/;A. Lisci;Alessio Lisci;04.11.1985;Italy
37553794;/coach/37553794/krzysztof-pawlak/;K. Pawlak;Krzysztof  Pawlak;12.02.1958;Poland
37553899;/coach/37553899/tahsin-tam/;T. Tam;Tahsin Tam;15.09.1969;Turkey
37553903;/coach/37553903/david-suarez-munoz/;D. Suárez Mu?oz;David Suárez Mu?oz;10.12.1986;Colombia
37553999;/coach/37553999/jose-garijo-nicolas/;J. Garijo Nicolás;José Garijo Nicolás;;Spain
37554017;/coach/37554017/andreas-patz/;A. Patz;Andreas Patz;14.10.1983;Germany
37555966;/coach/37555966/hans-erik-odegaard/;H. ?degaard;Hans Erik ?degaard;20.01.1974;Norway
37556105;/coach/37556105/nelson-alfonso-florez-jimenez/;N. Flórez Jiménez;Nelson Alfonso Flórez Jiménez;01.03.1974;Colombia
37556790;/coach/37556790/daniel-mysliwiec/;D. Myœliwiec;Daniel Myœliwiec;19.11.1985;Poland
37558369;/coach/37558369/mathieu-le-scornet/;M. Le Scornet;Mathieu Le Scornet;02.05.1983;France
37559807;/coach/37559807/anthony-hayes/;A. Hayes;Anthony Hayes;14.10.1986;Republic of Ireland
37563973;/coach/37563973/wilfried-nancy/;W. Nancy;Wilfried Nancy;09.04.1977;France
37563984;/coach/37563984/min-sung-lee/;M. Lee;Min-Sung Lee;23.06.1973;Korea Republic
37564013;/coach/37564013/jean-paul-van-gastel/;J. van Gastel;Jean-Paul van Gastel;28.04.1972;Netherlands
37566248;/coach/37566248/francesco-farioli/;F. Farioli;Francesco Farioli;10.04.1989;Italy
37566658;/coach/37566658/catalin-cristian-anghel/;C. Anghel;Cãtãlin Cristian Anghel;04.10.1974;Romania
37566900;/coach/37566900/genwei-yu/;G. Yu;Genwei Yu;07.01.1974;China PR
37566920;/coach/37566920/elias-jarol-rafael-emmons-cova/;E. Emmons Cova;Elías Jarol Rafael Emmons Cova;11.12.1981;Venezuela
37569634;/coach/37569634/ivan-almeida/;I. Almeida;Iván Almeida;22.01.1978;Paraguay
37569638;/coach/37569638/hiroshi-matsuda/;H. Matsuda;Hiroshi Matsuda;05.11.1960;Japan
37571867;/coach/37571867/morten-jensen/;M. Jensen;Morten Jensen;09.03.1981;Norway
37571970;/coach/37571970/ayman-al-yamni/;A. Al Yamni;Ayman Al Yamni;;Saudi Arabia
37573825;/coach/37573825/antonio-jose-cardoso-de-oliveira/;A. Cardoso de Oliveira;António José Cardoso de Oliveira;09.10.1982;Portugal
37575018;/coach/37575018/edward-still/;E. Still;Edward Still;30.12.1990;Belgium
37575021;/coach/37575021/manfred-schmid/;M. Schmid;Manfred Schmid;20.02.1971;Austria
37575667;/coach/37575667/william-billy-dodds/;W. Dodds;William Billy Dodds;05.02.1969;Scotland
37575668;/coach/37575668/daniel-scherning/;D. Scherning;Daniel Scherning;29.10.1983;Germany
37576444;/coach/37576444/hugo-carlos-rodrigues-ganchinho-pereira/;H. Ganchinho Pereira;Hugo Carlos Rodrigues Ganchinho Pereira;06.11.1978;Portugal
37577611;/coach/37577611/matteo-vanetta/;M. Vanetta;Matteo Vanetta;06.08.1978;Switzerland
37581419;/coach/37581419/lukas-pfeiffer/;L. Pfeiffer;Lukas  Pfeiffer;16.01.1991;Germany
37584222;/coach/37584222/duarte-nuno-figueira-correia/;D. Figueira Correia;Duarte Nuno Figueira Correia;03.09.1968;Portugal
37584223;/coach/37584223/osman-zeki-korkmaz/;O. Korkmaz;Osman Zeki Korkmaz;02.05.1982;Turkey
37584234;/coach/37584234/juan-david-nino-casteblanco/;J. Ni?o Casteblanco;Juan David Ni?o Casteblanco;27.06.1988;Colombia
37590075;/coach/37590075/vanni-sartini/;V. Sartini;Vanni Sartini;;Italy
37590394;/coach/37590394/akio-kogiku/;A. Kogiku;Akio Kogiku;07.07.1975;Japan
37593553;/coach/37593553/walid-regragui/;W. Regragui;Walid Regragui;;France
37593601;/coach/37593601/juan-alejandro-acejo-rodriguez/;J. Acejo Rodriguez;Juan Alejandro Acejo Rodriguez;24.01.1978;Spain
37594835;/coach/37594835/ionut-chirila/;I. Chirilã;Ionu? Chirilã;09.01.1966;Romania
37600729;/coach/37600729/antonio-gomez-carreno-escalona/;A. Gómez-Carre?o Escalona;Antonio Gómez-Carre?o Escalona;22.07.1980;Spain
37600730;/coach/37600730/pablo-villar-ferreiro/;P. Ferreiro;Pablo Villar Ferreiro;04.09.1986;Spain
37602008;/coach/37602008/turgay-altay/;T. Altay;Turgay Altay;16.02.1980;Turkey
37602353;/coach/37602353/nizamettin-set/;N. Set;Nizamettin Set;19.01.1966;Turkey
37602374;/coach/37602374/miguel-rondelli/;M. Rondelli;Miguel Rondelli;;Argentina
37604884;/coach/37604884/frank-klopas/;F. Klopas;Frank Klopas;01.09.1966;Greece
37607674;/coach/37607674/sergio-zarco-diaz/;S. Diaz;Sergio Zarco Diaz;;Spain
37608726;/coach/37608726/nicolas-estevez-martinez/;N. Estévez Martínez;Nicolás Estévez Martínez;29.01.1980;Spain
37608741;/coach/37608741/alper-kayabunar/;A. Kayabunar;Alper Kayabunar;29.11.1985;Germany
37609239;/coach/37609239/rodrigo-venegas/;R. Venegas;Rodrigo Venegas;;Chile
37609245;/coach/37609245/humberto-antonio-garcia-ramirez/;H. García Ramírez;Humberto Antonio García Ramírez;13.05.1974;Paraguay
37614914;/coach/37614914/martin-anselmi/;M. Anselmi;Martin Anselmi;;Argentina
37615629;/coach/37615629/serkan-ozbalta/;S. Özbalta;Serkan Özbalta;05.02.1979;Turkey
37618185;/coach/37618185/alain-negre/;A. Negre;Alain Negre;;France
37618984;/coach/37618984/kevin-doherty/;K. Doherty;Kevin Doherty;18.04.1980;Republic of Ireland
37618991;/coach/37618991/rikizo-matsuhashi/;R. Matsuhashi;Rikizo Matsuhashi;22.08.1968;Japan
37620993;/coach/37620993/jung-hyo-lee/;J. Lee;Jung-Hyo Lee;23.07.1975;Korea Republic
37621005;/coach/37621005/marcelo-venturelli/;M. Venturelli;Marcelo Venturelli;;Argentina
37621959;/coach/37621959/roel-coumans/;R. Coumans;Roel Coumans;23.08.1970;Netherlands
37624470;/coach/37624470/tim-gorner/;T. Görner;Tim Görner;;Germany
37624473;/coach/37624473/jens-tiemann-gorny/;J. Tiemann-Gorny;Jens Tiemann-Gorny;07.03.1979;Germany
37625119;/coach/37625119/jawad-al-jebouri/;J. Al Jebouri;Jawad Al Jebouri;14.06.1991;Sweden
37625124;/coach/37625124/edson-argenis-tortolero-roman/;E. Tortolero Román;Edson Argenis Tortolero Román;27.08.1971;Venezuela
37625768;/coach/37625768/julio-cesar-vaccari/;J. Vaccari;Julio César Vaccari;09.07.1980;Argentina
37626398;/coach/37626398/alex-covelo/;A. Covelo;Alex Covelo;19.05.1978;Spain
37629634;/coach/37629634/alex-morris/;A. Morris;Alex Morris;05.10.1983;England
37629650;/coach/37629650/dermot-lennon/;D. Lennon;Dermot Lennon;;Republic of Ireland
37630732;/coach/37630732/jose-omar-feitosa-alves/;J. Feitosa Alves;José Omar Feitosa Alves;08.03.1967;Brazil
37631748;/coach/37631748/humberto-ovelar/;H. Ovelar;Humberto Ovelar;24.12.1969;Paraguay
37632631;/coach/37632631/david-doniga-lara/;D. Dóniga Lara;David Dóniga Lara;07.09.1981;Spain
37633958;/coach/37633958/michael-beale/;M. Beale;Michael Beale;04.09.1980;England
37634995;/coach/37634995/carlos-horacio-compagnucci/;C. Compagnucci;Carlos Horacio Compagnucci;06.08.1968;Argentina
37637489;/coach/37637489/robin-veldeman/;R. Veldeman;Robin Veldeman;;Netherlands
37639917;/coach/37639917/christian-lattanzio/;C. Lattanzio;Christian Lattanzio;10.09.1971;Italy
37640252;/coach/37640252/bingen-arostegui-guibelondo/;B. Arostegui Guibelondo;Bingen Arostegui Guibelondo;08.11.1969;Spain
